reaction_id,pred_solvents,pred_temp_bin,pred_time_bin,pred_catalyst_present
RXNTEST_072975fbbfe2,NONE,room,medium,0
RXNTEST_32571ac9b665,NONE,room,short,0
RXNTEST_de9c50fcab33,O1CCOCC1,hot,short,1
RXNTEST_b499e14d8af6,O|O1CCOCC1,hot,long,1
RXNTEST_aecfa0771229,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_71293f274070,NONE,warm,medium,0
RXNTEST_d6993ce5bdbd,NONE,hot,medium,0
RXNTEST_54e26138e23b,NONE,room,long,1
RXNTEST_d0a444a12761,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_60515f0507c2,O1CCOCC1,warm,overnight,1
RXNTEST_460b49e1f546,NONE,room,medium,1
RXNTEST_fd8a0919db6f,NONE,room,long,0
RXNTEST_7a06199234cb,CN(C)C=O,room,overnight,0
RXNTEST_73f5b84823c7,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_9e674c2c6bf6,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_be216c17d069,C1CCOC1|C(Cl)Cl,room,short,0
RXNTEST_b6894d65beb6,NONE,room,overnight,0
RXNTEST_77bc32fd53d9,O,hot,medium,0
RXNTEST_3d2b53b33f02,NONE,warm,long,1
RXNTEST_dd6de7b376ec,C1CCOC1|CN(C)C=O|C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_81b31c12ac55,C(Cl)Cl,room,long,0
RXNTEST_e7d91a4110dd,CN(C)C=O|CN(C=O)C,hot,long,0
RXNTEST_5c4c06704777,NONE,room,long,1
RXNTEST_833898435333,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_7f053455f973,NONE,warm,short,0
RXNTEST_2c34fa73f1be,NONE,hot,long,0
RXNTEST_3bdbb01be7c5,C1CCOC1,cryogenic,short,0
RXNTEST_62af3fcd668d,CO,room,long,0
RXNTEST_f8d417ff2a97,CN(C)C=O|C(Cl)Cl,room,medium,0
RXNTEST_2cac19073076,O,room,medium,0
RXNTEST_4737a1e22b74,NONE,room,medium,0
RXNTEST_caf5fbace1b8,NONE,room,long,1
RXNTEST_9fb8c24f6ca0,NONE,hot,long,0
RXNTEST_ab28eb15e2d7,O|O1CCOCC1,hot,overnight,1
RXNTEST_1addeec01e64,O1CCOCC1,hot,medium,1
RXNTEST_abf39fc55c3b,NONE,warm,very_long,0
RXNTEST_6e5885f17f28,NONE,hot,medium,1
RXNTEST_584e568c38c8,NONE,hot,medium,0
RXNTEST_2be9eb250461,NONE,warm,medium,1
RXNTEST_4cf1ba542c87,NONE,room,short,0
RXNTEST_1ff35a1e7822,NONE,hot,medium,1
RXNTEST_2abbf9b221f0,NONE,warm,medium,0
RXNTEST_76a2fc2810dd,NONE,warm,long,1
RXNTEST_9d16f7b4ef6f,NONE,hot,short,0
RXNTEST_292e610a7a27,C(Cl)Cl,room,short,0
RXNTEST_a5a4e8e6421e,NONE,hot,long,1
RXNTEST_25bad44541cd,C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_0d104402e828,CN(C)C=O,room,long,0
RXNTEST_db3b8e7b5e3a,C(Cl)Cl,cold,very_short,0
RXNTEST_a0344e567098,C(Cl)Cl|ClCCl,room,long,1
RXNTEST_2873ab8b1a5a,CN(C)C=O,room,short,0
RXNTEST_c059fdcb3c7c,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_fe75ab5920ca,NONE,hot,short,0
RXNTEST_d774ed085741,NONE,hot,long,0
RXNTEST_aeccc8802c82,CN(C)C=O,warm,short,0
RXNTEST_f64cfc590a2d,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_fc712c315952,NONE,room,short,0
RXNTEST_7e0e37ccd39a,CN(C)C=O|CN(C=O)C,room,long,0
RXNTEST_ff9c9b53da92,NONE,warm,overnight,0
RXNTEST_622e80296dd9,NONE,room,overnight,0
RXNTEST_6d4502220b4d,NONE,room,medium,0
RXNTEST_6a388a9e6ae0,NONE,cold,short,0
RXNTEST_b2e5f5f813a2,C(Cl)Cl,room,overnight,0
RXNTEST_aaaff7f912b0,NONE,room,very_short,1
RXNTEST_022bc732ed0a,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_fe0d242ae93c,CN(C)C=O,hot,long,0
RXNTEST_00acec2894a9,C(Cl)Cl,room,overnight,1
RXNTEST_d1c9c7f60498,NONE,room,short,0
RXNTEST_a8f0665bf79b,CN(C)C=O,warm,very_long,0
RXNTEST_640ba1fe5cbb,CN(C)C=O,hot,overnight,0
RXNTEST_f5208a728987,CO,room,very_long,1
RXNTEST_85e551f0482b,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_3fe812895f6c,NONE,room,medium,0
RXNTEST_87b6e38570ee,NONE,hot,short,0
RXNTEST_8f718862fd14,CN(C)C=O,room,overnight,0
RXNTEST_89e6fee83b17,NONE,warm,very_short,0
RXNTEST_befcddcd469f,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_2d4714597793,CO|C(C)O,warm,short,1
RXNTEST_03f7f4244821,NONE,hot,medium,1
RXNTEST_8e99afdb7975,O1CCOCC1,hot,long,1
RXNTEST_4f2408488a45,C1CCOC1,warm,medium,0
RXNTEST_cde27d9b8dee,NONE,hot,long,0
RXNTEST_a544fae11175,C(Cl)Cl,room,medium,0
RXNTEST_7236a23eea98,NONE,room,long,0
RXNTEST_6bba0c5ad330,NONE,room,medium,0
RXNTEST_03816b851f9a,NONE,warm,short,1
RXNTEST_4b0a4149b8b0,NONE,room,short,0
RXNTEST_985b3f804d19,NONE,hot,overnight,1
RXNTEST_02a78b5d5f90,NONE,warm,short,0
RXNTEST_f487785c1e84,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_5a2e8f141bb3,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_67fb648b1c5a,NONE,room,short,0
RXNTEST_16d4d59cc140,NONE,warm,long,0
RXNTEST_1d148019fa56,NONE,hot,very_long,0
RXNTEST_b341f6e93fd0,C(Cl)Cl,cold,short,0
RXNTEST_b1b16450e5eb,NONE,cold,long,0
RXNTEST_85888609b05e,NONE,room,medium,0
RXNTEST_4fce5a53b0c0,C(Cl)Cl,room,short,0
RXNTEST_bcc7a93c92d1,C(Cl)Cl,room,medium,0
RXNTEST_12a231792a2e,O1CCOCC1,hot,short,1
RXNTEST_7c1721c3da8f,NONE,cold,medium,0
RXNTEST_fb5fff0e5e48,NONE,hot,overnight,1
RXNTEST_a792d1c74c23,NONE,hot,medium,0
RXNTEST_2af7801256a2,O1CCOCC1,hot,medium,1
RXNTEST_558fdc7c20f6,NONE,warm,long,1
RXNTEST_58c76f1a89b5,NONE,hot,short,1
RXNTEST_42eada88f7d7,NONE,room,short,0
RXNTEST_83bc48a24777,C(Cl)Cl,room,long,0
RXNTEST_7b96a6c304f3,CO,warm,short,0
RXNTEST_a8321aed1263,NONE,room,long,0
RXNTEST_a8d832835516,CN(C)C=O,hot,long,0
RXNTEST_322fbebc13b3,O1CCOCC1,hot,long,1
RXNTEST_1604f4063864,NONE,room,long,1
RXNTEST_a560da825c6d,CN(C)C=O,room,long,0
RXNTEST_984105dad9f6,NONE,hot,medium,1
RXNTEST_84a04cbd65a7,NONE,room,very_long,0
RXNTEST_91d8b047dde2,C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_52601c8e1dba,CN(C)C=O,hot,medium,0
RXNTEST_d6c75b113a03,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_b136839486a7,NONE,hot,overnight,0
RXNTEST_16a0c10fa8df,NONE,room,long,0
RXNTEST_5f4fb1666a77,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_8680d9ab1875,NONE,room,short,0
RXNTEST_898932b99fa2,NONE,room,short,0
RXNTEST_52880e1eb824,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_05243a61f104,CO,room,medium,1
RXNTEST_c29c41107723,C(Cl)Cl,room,overnight,1
RXNTEST_faa1cced942d,CN(C)C=O|O|C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_6856b58dfb57,NONE,hot,short,0
RXNTEST_f34e10fb9e61,NONE,hot,short,1
RXNTEST_6cc395b03ce0,C(Cl)Cl,cold,short,0
RXNTEST_8a47f20bab8d,C(Cl)Cl,room,overnight,0
RXNTEST_4353fa72253c,NONE,room,long,1
RXNTEST_aa695420e5c2,NONE,warm,short,1
RXNTEST_e42c3dbb598f,CN(C)C=O,hot,long,0
RXNTEST_fe0900cc4bc9,C1CCOC1|C(Cl)Cl|ClCCl,cold,short,1
RXNTEST_efcaf4c02fe5,C1CCOC1,hot,short,0
RXNTEST_b6f4603b2bd0,NONE,cold,short,0
RXNTEST_cfb05f5e35a2,CO,room,overnight,1
RXNTEST_a7953ef67694,NONE,hot,short,0
RXNTEST_91909a6dc46c,NONE,room,short,0
RXNTEST_a75dccf39945,CN(C)C=O|O,room,medium,0
RXNTEST_fafe122125f8,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_8a521feefbe2,NONE,room,medium,0
RXNTEST_51729e746542,NONE,room,long,0
RXNTEST_e32b46a3ed7c,CN(C)C=O,hot,medium,0
RXNTEST_7e44ac6e6d4e,NONE,hot,medium,0
RXNTEST_69d1ef17ec58,CN(C)C=O,room,very_long,0
RXNTEST_c437992804d9,NONE,warm,medium,0
RXNTEST_a04c0c41d2b8,NONE,hot,medium,0
RXNTEST_662967dbb5c3,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_d719f0e4b0bc,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_232ddae1eae5,NONE,room,short,0
RXNTEST_b1f7b02c13f8,CN(C)C=O,warm,overnight,0
RXNTEST_e97699cfd0aa,NONE,hot,medium,1
RXNTEST_c25acd25b5e8,NONE,room,long,1
RXNTEST_384a740a2934,NONE,warm,long,0
RXNTEST_a6756c03cf7d,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_6cae040ffe4c,CN(C)C=O,room,short,0
RXNTEST_89695d3df4bb,NONE,room,short,1
RXNTEST_c98df77bcd71,O1CCOCC1,hot,long,1
RXNTEST_da177c080ed1,NONE,room,short,0
RXNTEST_a3c0360eeee3,O1CCOCC1,hot,long,1
RXNTEST_5a6ea7f4a933,NONE,hot,long,0
RXNTEST_2270fd773744,NONE,room,long,0
RXNTEST_440b61b75a51,NONE,room,medium,0
RXNTEST_c348f16e0f8c,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_dcfa42c81cc1,NONE,hot,long,1
RXNTEST_3e61d449df5d,NONE,room,medium,1
RXNTEST_5426fe7856a2,CN(C)C=O,warm,overnight,0
RXNTEST_b2edfd265400,NONE,hot,short,0
RXNTEST_cab6df6f2342,NONE,hot,medium,0
RXNTEST_c2bd667b9d40,C1CCOC1|C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_18ce444c4d60,C1CCOC1,room,long,0
RXNTEST_b72d3529e6d0,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_04b152e07f68,NONE,room,very_long,0
RXNTEST_301448e01ddd,NONE,room,long,0
RXNTEST_02334744911e,NONE,room,long,0
RXNTEST_3e84b740ce00,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_e8e5dbaf1b3a,NONE,hot,medium,1
RXNTEST_ca89a543b069,NONE,room,short,0
RXNTEST_922bac0c66ad,NONE,hot,very_short,0
RXNTEST_5ca81db25e7f,NONE,room,short,0
RXNTEST_13076f0b3080,NONE,hot,medium,0
RXNTEST_98cff17aad6a,CN(C)C=O,room,long,0
RXNTEST_4212fe43aea5,NONE,room,medium,0
RXNTEST_0813bbf9a4c3,NONE,hot,medium,0
RXNTEST_58eeb0690bed,NONE,room,overnight,0
RXNTEST_91c1d4b6d6df,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_85bcd4d6a6f7,NONE,room,very_long,0
RXNTEST_0106491abbac,NONE,hot,short,0
RXNTEST_8fc3695e5484,NONE,hot,short,0
RXNTEST_336f08e260c7,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_978d6072c21f,NONE,hot,medium,0
RXNTEST_99280f768437,O1CCOCC1,hot,long,1
RXNTEST_a090234bcd5d,C1CCOC1,room,short,0
RXNTEST_21f05af84ce2,CN(C)C=O,warm,long,0
RXNTEST_f6ade0b43732,C1CCOC1,cryogenic,short,0
RXNTEST_de62f44378f7,O1CCOCC1,warm,overnight,1
RXNTEST_77fd09730f1c,O|C1(=CC=CC=C1)C|O1CCOCC1,room,short,1
RXNTEST_53b7c5e39655,NONE,room,long,1
RXNTEST_bce926455d53,NONE,hot,medium,1
RXNTEST_55d749726ecb,NONE,room,medium,0
RXNTEST_95ab678a6916,CN(C)C=O,warm,long,0
RXNTEST_0600b64b4fee,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_02dc6356b074,CN(C)C=O|CN(C=O)C,room,long,0
RXNTEST_975d793400c7,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_e481befb3e28,CO,room,short,0
RXNTEST_954c67734984,NONE,room,short,0
RXNTEST_f21e91628d51,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_be68c87c73d0,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_b01e9a8806b1,NONE,room,short,0
RXNTEST_bd67dca948a7,O1CCOCC1,hot,short,1
RXNTEST_ac750ca2ffc7,C1CCOC1|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_915a70d2a379,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_6bc7a234edd9,NONE,hot,medium,1
RXNTEST_ea22b87ae65b,C(Cl)Cl,room,long,0
RXNTEST_f15e6d998591,C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_5b58adca1b18,C1CCOC1|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_909e95775e55,NONE,room,very_short,0
RXNTEST_97715227e5d1,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_fafd4c92dc5c,CO,room,short,0
RXNTEST_44a8a7014283,NONE,hot,short,0
RXNTEST_020ed6d393cd,NONE,hot,short,0
RXNTEST_b898580b0a30,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_73b0290f5e69,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_079442e72af7,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_83b562eccb90,NONE,warm,short,1
RXNTEST_9e43ee2a74ed,CN(C)C=O|C(Cl)Cl,room,overnight,0
RXNTEST_bca29c279705,NONE,hot,long,0
RXNTEST_e684773870ac,NONE,room,medium,0
RXNTEST_9df51df427ff,C1CCOC1|O1CCCC1,cryogenic,medium,0
RXNTEST_3f20ed9c1b80,NONE,room,long,0
RXNTEST_c5aa4c798d0d,O1CCOCC1,hot,short,1
RXNTEST_0f3fd51ab88c,CN(C)C=O|CN(C=O)C,hot,medium,0
RXNTEST_942a5fbea437,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_7081a31d1ea1,NONE,room,long,0
RXNTEST_6c5879f614da,NONE,room,medium,0
RXNTEST_3ee5f0e6261d,O1CCOCC1,hot,long,1
RXNTEST_d0a0a9eecb4c,CN(C)C=O|C(Cl)Cl|ClCCl|CN(C=O)C,room,overnight,0
RXNTEST_c4092161225a,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_102bf3f9d3a5,NONE,room,long,0
RXNTEST_ad1b6962738c,C(Cl)Cl,room,short,0
RXNTEST_eb973bd2d259,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_4fd40037df6a,NONE,warm,long,1
RXNTEST_6e6c716d9d52,NONE,hot,very_long,1
RXNTEST_fc13764d6882,NONE,room,long,0
RXNTEST_5caae465dc61,NONE,warm,short,0
RXNTEST_a7cd663ce652,NONE,room,short,0
RXNTEST_c6ed511212e2,NONE,room,short,1
RXNTEST_5f72ca50af68,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_2b7a5635680c,NONE,hot,short,0
RXNTEST_403f663ca8ae,CN(C)C=O|C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_5252ee6bf36b,C(Cl)Cl|ClCCl,room,medium,0
RXNTEST_e9065203551e,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_7bbd256aa229,CN(C)C=O,warm,short,0
RXNTEST_1b010414e65a,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_a88cb2f9c87b,CO,warm,medium,0
RXNTEST_4c472ca9ed2d,NONE,hot,short,1
RXNTEST_062981a8e05d,CN(C)C=O,room,long,0
RXNTEST_e1e0d4dd06ff,CN(C)C=O|C(Cl)Cl|CN(C=O)C,room,overnight,0
RXNTEST_e69ae6e7ca98,C(Cl)Cl|CO,room,short,0
RXNTEST_0ff04e755c4f,NONE,warm,long,0
RXNTEST_1d129e054a23,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_bfad2842fdcb,NONE,room,short,0
RXNTEST_e961b76ac1e9,C1CCOC1|O1CCCC1,room,short,0
RXNTEST_f7c2e2ead0a8,NONE,room,overnight,0
RXNTEST_1cf98cbc6fdf,NONE,room,overnight,0
RXNTEST_10231df9b28e,NONE,room,short,0
RXNTEST_885ab41a016e,NONE,warm,overnight,0
RXNTEST_55cfcee77d21,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_e8dcf963190c,NONE,room,medium,0
RXNTEST_ad2472b8f45b,NONE,room,short,0
RXNTEST_0ad02170e07b,CN(C)C=O,warm,short,0
RXNTEST_7c7214e0ff34,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_5252bcb12190,O,warm,long,1
RXNTEST_e97e1cb7dced,O1CCOCC1,hot,medium,1
RXNTEST_824c18155ec5,NONE,warm,overnight,0
RXNTEST_df17e8000393,CN(C)C=O,room,long,1
RXNTEST_d6d09c7724fd,NONE,warm,long,0
RXNTEST_65e544e9a1e2,O,warm,medium,0
RXNTEST_e71a5f6937fc,NONE,room,overnight,0
RXNTEST_9dcb7189c6e7,C(Cl)Cl|CO|ClCCl,room,long,0
RXNTEST_fdc4e733a615,NONE,room,long,1
RXNTEST_26d974511e20,NONE,hot,short,0
RXNTEST_a14f4c48676a,NONE,hot,short,0
RXNTEST_82666442776e,NONE,hot,medium,1
RXNTEST_6aeb738edac9,NONE,warm,long,0
RXNTEST_456e2eadea80,CN(C)C=O|C(Cl)Cl,room,overnight,0
RXNTEST_27af2f18986e,NONE,room,overnight,0
RXNTEST_f49d42f920c6,O1CCOCC1,hot,short,1
RXNTEST_6e485c16e58a,CN(C)C=O|C(Cl)Cl,room,overnight,0
RXNTEST_2d7bbb58eebb,NONE,room,short,0
RXNTEST_17216662cb41,C1CCOC1,warm,medium,0
RXNTEST_64845021f9ce,CO,room,short,1
RXNTEST_82024a6c531b,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_bd804594eb68,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_e32b4ba1239b,O1CCOCC1,hot,long,1
RXNTEST_b0aa9d31cd0a,NONE,room,short,0
RXNTEST_89859129f814,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_8ce725e754f5,NONE,room,medium,0
RXNTEST_c2ffbf0aedf3,C1CCOC1|O1CCCC1,room,short,0
RXNTEST_5e5663a13e9d,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_f203fb93479a,NONE,warm,long,1
RXNTEST_f60a0930e419,NONE,warm,medium,0
RXNTEST_7e88da304db7,NONE,room,overnight,0
RXNTEST_e7c04dd3aa54,NONE,room,long,0
RXNTEST_cf6146370c11,C1CCOC1,room,short,0
RXNTEST_e8328a350bfe,O1CCOCC1,hot,short,1
RXNTEST_b25f3262ae84,NONE,warm,medium,0
RXNTEST_e6a889bab2bf,NONE,room,overnight,0
RXNTEST_e5cab8ee6b9c,NONE,warm,overnight,1
RXNTEST_68f75bf06884,NONE,hot,overnight,0
RXNTEST_f7fdfa59546d,O1CCOCC1,hot,overnight,1
RXNTEST_4818054f037e,CN(C)C=O|O1CCOCC1,hot,long,0
RXNTEST_04b49e72d8ec,CO,room,medium,1
RXNTEST_c4b6bf07736a,NONE,room,medium,0
RXNTEST_9b1beff9f469,NONE,hot,overnight,1
RXNTEST_0d521b08b80c,NONE,room,short,0
RXNTEST_a8a7d8ad0ac9,NONE,warm,long,0
RXNTEST_a1c3e5851cb2,NONE,room,very_long,0
RXNTEST_68bc106c68d1,NONE,room,short,1
RXNTEST_2102cc5cbefa,O1CCOCC1,hot,short,1
RXNTEST_bbfa56c62439,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_e2fa53b110bc,C(Cl)Cl,room,overnight,1
RXNTEST_9f8a425b1c99,CN(C)C=O,room,long,0
RXNTEST_022430465b45,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_0e05a7e23d2b,NONE,hot,long,1
RXNTEST_7dc28a053991,NONE,hot,long,1
RXNTEST_d8e1f1286670,NONE,room,overnight,1
RXNTEST_ad6d434799ba,C1CCOC1,cryogenic,short,0
RXNTEST_fcafa03f7549,NONE,hot,medium,0
RXNTEST_fa07f15250bb,NONE,cold,short,1
RXNTEST_69fa55344e7b,CN(C)C=O|CN(C=O)C,room,very_long,0
RXNTEST_696057d19828,NONE,hot,short,0
RXNTEST_8f0b7331a07b,O|O1CCOCC1,hot,medium,1
RXNTEST_1009c29f1421,NONE,warm,short,0
RXNTEST_9268fe185c9b,C(Cl)Cl,room,medium,0
RXNTEST_e25ed1a47b43,NONE,room,short,0
RXNTEST_662b21173dfb,NONE,warm,short,0
RXNTEST_e01f61097721,NONE,room,short,0
RXNTEST_d1e32d2f8778,NONE,room,short,0
RXNTEST_6797ff63a0ce,NONE,warm,long,1
RXNTEST_7e49fdc981dc,C1CCOC1|O1CCCC1,cold,short,0
RXNTEST_60b5ac484018,O1CCOCC1,hot,short,1
RXNTEST_6a6bfbfaece6,NONE,hot,medium,0
RXNTEST_d11dab74b6f8,NONE,room,long,1
RXNTEST_912a62a62104,CN(C)C=O,room,short,0
RXNTEST_12a95d1b71cd,C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_8f9190d21835,CO,room,short,0
RXNTEST_7e538c706dfa,NONE,room,short,0
RXNTEST_8724ebcc39cc,NONE,hot,medium,0
RXNTEST_f7b07cbcd6d9,C(Cl)Cl|CO,room,short,0
RXNTEST_0c670580cead,NONE,hot,short,1
RXNTEST_98450e535b11,NONE,room,short,0
RXNTEST_4133655bb70f,CN(C)C=O,room,short,0
RXNTEST_39792bc44fa8,NONE,room,very_long,0
RXNTEST_ab83d5b320b9,C1CCOC1|CO,room,medium,0
RXNTEST_2ae0ca081901,NONE,warm,short,0
RXNTEST_937d1faf7de3,C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_7cc986538b12,NONE,room,long,0
RXNTEST_9bdcaf7ae71b,NONE,room,overnight,0
RXNTEST_826ecb98f353,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_1a057cd4a1be,C1CCOC1,cold,short,0
RXNTEST_996421d46ec6,C(Cl)Cl,room,short,0
RXNTEST_5972608f2162,NONE,warm,short,0
RXNTEST_0bd681d9668d,NONE,room,short,0
RXNTEST_63744c298e59,NONE,warm,short,0
RXNTEST_042757804539,CN(C)C=O,warm,overnight,0
RXNTEST_3e6ade901634,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_2c3131ed10b2,NONE,hot,medium,1
RXNTEST_719d1680b9c9,NONE,hot,very_short,0
RXNTEST_f1c211d25b4d,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_f71cafd338cc,NONE,room,long,1
RXNTEST_54792da9095f,NONE,warm,short,0
RXNTEST_5aa17dde06b7,NONE,room,long,0
RXNTEST_6ba64fcbb121,O1CCOCC1,hot,short,1
RXNTEST_b92e4e563b35,NONE,warm,long,0
RXNTEST_b597efb3eaf0,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_edbcc7faa1d1,NONE,hot,short,0
RXNTEST_f3a71f92b7e0,CN(C)C=O,room,overnight,0
RXNTEST_4204c55e777c,NONE,room,long,1
RXNTEST_7fdaeab95dcf,C1CCOC1|CN(C)C=O|C(Cl)Cl,room,medium,0
RXNTEST_058d6431177a,NONE,room,long,1
RXNTEST_e0aaa0eb1ee1,CO|C(C)O,warm,medium,1
RXNTEST_e9a788b365e7,C(Cl)Cl,room,medium,1
RXNTEST_d832bc17c0c6,NONE,room,overnight,0
RXNTEST_ed3034c2566b,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_eb10c8b09b1d,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_2399e8897c5e,CN(C)C=O|C(Cl)Cl,room,overnight,0
RXNTEST_338d86bba2bd,O1CCOCC1,hot,overnight,1
RXNTEST_c5ab1fd0d9a1,NONE,hot,short,1
RXNTEST_6c78ebc265a3,CO,room,short,1
RXNTEST_28cb6def5bb5,NONE,room,short,0
RXNTEST_0a45f82ef1cf,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_0c638098eb11,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_a0e99cd5cb09,NONE,hot,short,0
RXNTEST_de13b21f2261,CO,room,short,0
RXNTEST_553869cd5b3b,NONE,room,medium,1
RXNTEST_10ee58e085ac,C(Cl)Cl,room,overnight,1
RXNTEST_ee18aeae1dbf,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_06a259474f7b,NONE,hot,short,0
RXNTEST_f3aa6db7f9ef,NONE,hot,long,0
RXNTEST_eac1315934c3,NONE,hot,medium,0
RXNTEST_83c660932a63,C(Cl)Cl,room,short,0
RXNTEST_f469b45f2649,C1CCOC1|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_ad75837896b5,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_d2c25094e1af,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_934720fbe425,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_441d3fcabb1e,CN(C)C=O|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_55eba2ef7ca2,NONE,room,very_long,0
RXNTEST_cf5de4db34f9,NONE,cold,short,0
RXNTEST_9fd4ef8c4068,C1(=CC=CC=C1)C|O1CCOCC1,warm,short,1
RXNTEST_7b384d3687bd,NONE,room,medium,0
RXNTEST_f145cd60d864,C1CCOC1,cold,short,0
RXNTEST_aa3d56423e36,NONE,room,long,0
RXNTEST_761fbe74285d,NONE,hot,short,0
RXNTEST_4183bd042713,NONE,hot,short,0
RXNTEST_1e3bc82455f0,NONE,room,long,0
RXNTEST_2ab01f085569,NONE,room,medium,0
RXNTEST_8beb8aec11c1,CN(C)C=O,room,long,0
RXNTEST_eca415076b00,CN(C)C=O|O1CCOCC1,hot,overnight,1
RXNTEST_8899f336384a,NONE,hot,medium,0
RXNTEST_9665325a4226,C(Cl)Cl,room,long,0
RXNTEST_055fd7edd2a1,NONE,cold,short,0
RXNTEST_fc3002cd1176,CN(C)C=O,room,long,0
RXNTEST_b29a66228ed4,C(Cl)Cl,room,short,0
RXNTEST_b4aa98d56c2a,NONE,room,short,1
RXNTEST_1d71f3da58da,CN(C)C=O,hot,short,0
RXNTEST_4fa84dce38d0,NONE,warm,medium,1
